UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Angel Dan,@DaChopa,2016-01-10T23:25:11.000Z,"Angel Dan
@DaChopa
·
Jan 10, 2016","How I shorted $FB for over $2,097 gain in one morning in details here http://angeldanjournal.blogspot.com/2016/01/i-did-it-for-money-big-shortfb.html?m=1… $AAPL $CLF $RACE $TWTR",,,1,,['https://pbs.twimg.com/media/CYZTo7sUMAAkcPN?format=jpg&name=360x360'],https://twitter.com/DaChopa/status/686327958504652800
Manu de Carvalho,@deCarvalhoManu,2016-01-10T23:24:06.000Z,"Manu de Carvalho
@deCarvalhoManu
·
Jan 10, 2016",SPOTIFY: We had 'our fastest subscriber growth ever' in the second half of 2015 (AAPL),,,,,[],https://twitter.com/deCarvalhoManu/status/686327685426114562
Sean D. Emory,@_SeanDavid,2016-01-10T23:21:59.000Z,"Sean D. Emory
@_SeanDavid
·
Jan 10, 2016",In 3 months Apple Music has 10M paying subscribers. Huge growth. $aapl,,,2,2,[],https://twitter.com/_SeanDavid/status/686327155085676544
Vala Afshar,@ValaAfshar,2016-01-11T23:57:22.000Z,"Vala Afshar
@ValaAfshar
·
Jan 11, 2016",Evolution of the iPhone $AAPL,,,10,6,[],https://twitter.com/ValaAfshar/status/686698445525139456
InstallWorld,@Install_World,2016-01-11T23:55:53.000Z,"InstallWorld
@Install_World
·
Jan 11, 2016",#FacebookMessenger #App – Facebook Messenger app for Mac could soon become a reality – Facebook... http://bit.ly/1mRQ5g3 #macbook #AAPL,,,,1,[],https://twitter.com/Install_World/status/686698072202543104
moof,@moof15,2016-01-11T23:53:35.000Z,"moof
@moof15
·
Jan 11, 2016","Peak Shenanigan: Peak Apple from delirious emcees on wall st media. 
$AAPL",,,,,[],https://twitter.com/moof15/status/686697495171350528
modest proposal,@modestproposal1,2016-01-11T23:51:56.000Z,"modest proposal
@modestproposal1
·
Jan 11, 2016","Replying to 
@montoyan",,1,,,[],https://twitter.com/modestproposal1/status/686697079859736576
Skevaboy,@SkevaBoy,2016-01-11T23:49:37.000Z,"Skevaboy
@SkevaBoy
·
Jan 11, 2016",$AAPL Elon Musk Says Apple's Electric Car Project is an 'Open Secret' $TSLA http://stks.co/d37Km,,,,,[],https://twitter.com/SkevaBoy/status/686696494955548672
fr@nk,fr@nk,2016-01-11T23:49:11.000Z,"fr@nk
@frankkigozi99
·
Jan 11, 2016",Piper Jaffray Reiterates Overweight Rating for Apple Inc. (AAPL): Apple logo Apple Inc. (NASDAQ:AAPL)'s stock ... http://bit.ly/1P4Vzdf,,,,,[],https://twitter.com/frankkigozi99/status/686696385333215232
Skevaboy,@SkevaBoy,2016-01-11T23:47:30.000Z,"Skevaboy
@SkevaBoy
·
Jan 11, 2016",$aapl Mizuho analyst upgrades Apple to ‘buy’ http://stks.co/c37QF,,,,,[],https://twitter.com/SkevaBoy/status/686695963163951104
MacHash,@MacHashNews,2016-01-11T23:47:08.000Z,"MacHash
@MacHashNews
·
Jan 11, 2016","iOS 9.3 Gallery & Feature List: Night Shift, New 3D Touch features, updated Health app, Notes Touch… http://dlvr.it/DFSsLx #9to5Mac $AAPL",,,,,[],https://twitter.com/MacHashNews/status/686695872118173696
yumiko,@gz_yumiko,2016-01-11T23:46:43.000Z,"yumiko
@gz_yumiko
·
Jan 11, 2016","$SPY $AAPL 1339 stocks are in downward trend 2016-01-11 more info, please check http://options-er.herokuapp.com",,,,,[],https://twitter.com/gz_yumiko/status/686695764215513089
yumiko,@gz_yumiko,2016-01-11T23:46:42.000Z,"yumiko
@gz_yumiko
·
Jan 11, 2016","$SPY $AAPL 223 stocks are in upward trend 2016-01-11 more info, please check http://options-er.herokuapp.com",,,,,[],https://twitter.com/gz_yumiko/status/686695763687030784
Nishanth Godalla,@ngodalla,2016-01-12T23:58:40.000Z,"Nishanth Godalla
@ngodalla
·
Jan 12, 2016","$CYBR how did i miss that wave 5 truncation , one of the next 10X like $AAPL or GOOGL in 2000's ; someone takin acquiring it for peanuts!",,,,,[],https://twitter.com/ngodalla/status/687061162106564608
non-GAAP Bagholder,@BagHolder1,2016-01-12T23:57:18.000Z,"non-GAAP Bagholder
@BagHolder1
·
Jan 12, 2016","Replying to 
@dailydirtnap",,,,,[],https://twitter.com/BagHolder1/status/687060818869895169
dmackdaddy,@dmackdaddy,2016-01-12T23:55:03.000Z,"dmackdaddy
@dmackdaddy
·
Jan 12, 2016","""iOS 9 now running on 75% of active iPhones and iPads"" $AAPL http://feedproxy.google.com/~r/TheIphoneBlog/~3/7MlDkQqTvE8/story01.htm…",,,,,[],https://twitter.com/dmackdaddy/status/687060250835304448
Carlson,@c_a_r_l_s_o_n,2016-01-12T23:54:52.000Z,"Carlson
@c_a_r_l_s_o_n
·
Jan 12, 2016",Tech Companies Will Take Over The Automotive Industry http://swedishtechinvestor.com/2015/03/tech-companies-will-take-over.html… #Mercedes #BMW $TECH $GOOG $AAPL $TSLA,,,,,['https://pbs.twimg.com/media/CYjtnYEWwAAvAtg?format=jpg&name=900x900'],https://twitter.com/c_a_r_l_s_o_n/status/687060204932984834
moof,@moof15,2016-01-12T23:53:26.000Z,"moof
@moof15
·
Jan 12, 2016","Emily Chang (Bloom West) forgot (FUD?) to mention that Gartner data showed Lenovo LOSING unit pc shipments while Apple gained, yoy. $AAPL",,,,,[],https://twitter.com/moof15/status/687059845267206144
Leslie Shaffer,@LeslieShaffer1,2016-01-12T23:53:19.000Z,"Leslie Shaffer
@LeslieShaffer1
·
Jan 12, 2016",".
@BofAML
: ups #Apple to Buy, tgt $130; negatives now discounted, bullish on launch of new watch, iPhone6C, cap return update, iPhone7 $AAPL",,,,,[],https://twitter.com/LeslieShaffer1/status/687059816347373569
MacHash,@MacHashNews,2016-01-12T23:52:33.000Z,"MacHash
@MacHashNews
·
Jan 12, 2016",Apple Watch took 52% Market Share in 2015 while all Android Watches Combined took less than… http://dlvr.it/DFzvBp #PatentlyApple $AAPL,,,,,[],https://twitter.com/MacHashNews/status/687059621039583232
Cameron Wilmot,@camwilmot,2016-01-12T23:51:34.000Z,"Cameron Wilmot
@camwilmot
·
Jan 12, 2016","PR: THAT DRAGON, CANCER LAUNCHES; RAZER TO DONATE PROCEEDS FROM THE GAME TO CHARITY $AAPL http://tweaktown.com/pressrelease/10409/dragon-cancer-launches-razer-donate-proceeds-game-charity/index.html?utm_source=dlvr.it&utm_medium=twitter&utm_campaign=camwilmot…",,,,,['https://pbs.twimg.com/media/CYjs3DhUoAAlyBV?format=jpg&name=medium'],https://twitter.com/camwilmot/status/687059373894414336
TweakTown,@TweakTown,2016-01-12T23:51:34.000Z,"TweakTown
@TweakTown
·
Jan 12, 2016","PR: THAT DRAGON, CANCER LAUNCHES; RAZER TO DONATE PROCEEDS FROM THE GAME TO CHARITY $AAPL http://tweaktown.com/pressrelease/10409/dragon-cancer-launches-razer-donate-proceeds-game-charity/index.html?utm_source=dlvr.it&utm_medium=twitter&utm_campaign=tweaktown…",,,2,1,['https://pbs.twimg.com/media/CYjs2_kUkAAw_dj?format=jpg&name=medium'],https://twitter.com/TweakTown/status/687059372778782720
jonas Quinn,@jonasQuinn23,2016-01-12T23:51:08.000Z,"jonas Quinn
@jonasQuinn23
·
Jan 12, 2016",$aapl about to get on $100 in the AH session.,,,,,[],https://twitter.com/jonasQuinn23/status/687059263722749952
Luke Murray,@EliteDayTraders,2016-01-13T23:59:59.000Z,"Luke Murray
@EliteDayTraders
·
Jan 13, 2016","$AAPL Mass Production Of New APPLE TV Delayed, DIGITIMES",,,,,[],https://twitter.com/EliteDayTraders/status/687423881393647616
Jordan Leigh,@AlwaysBCoding,2016-01-13T23:59:45.000Z,"Jordan Leigh
@AlwaysBCoding
·
Jan 13, 2016",Or is $AAPL seriously content with devs building for android first because everyone is fed up with their stone-age app store?,,,,,[],https://twitter.com/AlwaysBCoding/status/687423823508049924
Rick G,@SST185,2016-01-13T23:58:58.000Z,"Rick G
@SST185
·
Jan 13, 2016","Remember all those stock gurus in a raging bull market who told you to buy GPRO, AMBA, AAPL, TWTR. Did they tell you when to sell?",,,,,[],https://twitter.com/SST185/status/687423626069565440
Jordan Leigh,@AlwaysBCoding,2016-01-13T23:58:43.000Z,"Jordan Leigh
@AlwaysBCoding
·
Jan 13, 2016",There's already >5 startups working on pushing updates to React Native apps without needing the app store. How long until $AAPL buys one?,,,,,[],https://twitter.com/AlwaysBCoding/status/687423559946362880
Warren of Wall St,@WarrenofWallSt,2016-01-13T23:57:10.000Z,"Warren of Wall St
@WarrenofWallSt
·
Jan 13, 2016",$AAPL is looking undervalued with a PE ratio of 10.8x https://simplywall.st/NasdaqGS:AAPL?utm_source=top100&utm_medium=twitter&utm_content=2&utm_campaign=PE_PEG_gauge…,,,1,,['https://pbs.twimg.com/media/CYo3u2GWMAAluZO?format=png&name=900x900'],https://twitter.com/WarrenofWallSt/status/687423172673716226
Wilson Lule,@Wilsonlule,2016-01-13T23:57:02.000Z,"Wilson Lule
@Wilsonlule
·
Jan 13, 2016",Is This Company About to Become Apple Inc.'s Latest Supplier?: The notion that Apple (NASDAQ:AAPL) will finall... http://wxhm.a.boysofts.com/1EBm,,,,,[],https://twitter.com/Wilsonlule/status/687423136850120704
infinitystocks-888,@CHETRA744,2016-01-13T23:50:42.000Z,"infinitystocks-888
@CHETRA744
·
Jan 13, 2016","$PZOO begins generating revenue! 

https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.newcannabisventures.com%2Fcannabis-quality-assurance-leader-steep-hill-lands-2mm-in-additional-funding-from-several-investors%2F&h=AAQE3FLSS…

#stocks #cannabis 

https://morningstar.com/news/pr-news-wire/PRNews_20151109PH51473/pazoo-begins-generating-consulting-based-revenue-with-the-signing-of-operational-advisory-agreement-for-denver-colorado-testing-lab.html…

#hemp #AAPL #SpecialReport",,,,,[],https://twitter.com/CHETRA744/status/687421542557433856
Lowrisk Value,@lowriskvalue,2016-01-13T23:49:38.000Z,"Lowrisk Value
@lowriskvalue
·
Jan 13, 2016",$AAPL Apple watch claims over 50% of 2015 smartwatch market in less than a year of sales,,,,,[],https://twitter.com/lowriskvalue/status/687421277762633731
jonas Quinn,@jonasQuinn23,2016-01-13T23:49:02.000Z,"jonas Quinn
@jonasQuinn23
·
Jan 13, 2016",DOW went from +77 to minus 364  $fb $aapl,,,,,[],https://twitter.com/jonasQuinn23/status/687421124381114376
yumiko,@gz_yumiko,2016-01-13T23:46:47.000Z,"yumiko
@gz_yumiko
·
Jan 13, 2016","$SPY $AAPL 1417 stocks are in downward trend 2016-01-13 more info, please check http://options-er.herokuapp.com",,,,,[],https://twitter.com/gz_yumiko/status/687420556711456768
InstallWorld,@Install_World,2016-01-14T23:58:30.000Z,"InstallWorld
@Install_World
·
Jan 14, 2016",#iOS9 #Software – New iOS 9.3 tweak will help prevent you from racking up overage charges – Apple ... http://bit.ly/1Zy36wx #iPad #AAPL,,,,,[],https://twitter.com/Install_World/status/687785894909210624
InstallWorld,@Install_World,2016-01-14T23:58:30.000Z,"InstallWorld
@Install_World
·
Jan 14, 2016","#iOS9 #WatchOS2 – iOS 9.3, watchOS 2.2 Auto Switch Feature Comes Handy If You Own Several Apple Wa... http://bit.ly/1laDbIg #iPad #AAPL",,,,,[],https://twitter.com/Install_World/status/687785893596368896
InstallWorld,@Install_World,2016-01-14T23:58:29.000Z,"InstallWorld
@Install_World
·
Jan 14, 2016","#iOS10 #iOS – iOS 10 Features and Improvements – What Are The New Changes?: At this moment, Apple ... http://bit.ly/1n2tzRB #iPad #AAPL",,,,,[],https://twitter.com/Install_World/status/687785892040323073
InstallWorld,@Install_World,2016-01-14T23:58:29.000Z,"InstallWorld
@Install_World
·
Jan 14, 2016",#GalaxyTabProS #iPadAir3 – Galaxy TabPro S vs iPad Air 3: 12-inch tablets go head to head – With t... http://bit.ly/1RPDNjf #iPad #AAPL,,,,,[],https://twitter.com/Install_World/status/687785890740092929
InstallWorld,@Install_World,2016-01-14T23:58:29.000Z,"InstallWorld
@Install_World
·
Jan 14, 2016",#Beautiful #App – The 11 Amazing Paid iPhone and iPad apps on sale for free download in App Store ... http://bit.ly/1RH9aOM #iPad #AAPL,,,,,[],https://twitter.com/Install_World/status/687785889439821824
moof,@moof15,2016-01-14T23:55:32.000Z,"moof
@moof15
·
Jan 14, 2016","""How many nuts do you wanna stash?""
""About $200 billion dollars worth!""

$AAPL",,,,,['https://pbs.twimg.com/media/CYuA8leWcAEYxcg?format=jpg&name=medium'],https://twitter.com/moof15/status/687785146662125572
MacHash,@MacHashNews,2016-01-14T23:55:07.000Z,"MacHash
@MacHashNews
·
Jan 14, 2016",The Week in iPhone Cases: Crank your own power with Ampware's latest battery case http://dlvr.it/DH28w9 #Macworld $AAPL,,,,,['https://pbs.twimg.com/card_img/1638660511955910659/wB4zmnlr?format=png&name=120x120'],https://twitter.com/MacHashNews/status/687785042538532866
Philadev,@philadev,2016-01-14T23:53:39.000Z,"Philadev
@philadev
·
Jan 14, 2016",Apple follows Microsoft out of the advertising business (AAPL) http://tinyurl.com/httzudt,,,,,[],https://twitter.com/philadev/status/687784674316398593
Apple News $AAPL,@AppleNewsAAPL,2016-01-14T23:52:28.000Z,"Apple News $AAPL
@AppleNewsAAPL
·
Jan 14, 2016",$AAPL Apple shareholder proposal calls for net-zero greenhouse emissions http://bit.ly/1lbHwLn @MaximumPenny,,,,,[],https://twitter.com/AppleNewsAAPL/status/687784375728128002
PolgarStocks,@PolgarStocks,2016-01-14T23:52:03.000Z,"PolgarStocks
@PolgarStocks
·
Jan 14, 2016","XLY Consumer Discretionary Select Sector SPDR 52Wk Low
http://dlvr.it/DH1zw6

$XLY $HVU.TO $RSX $AAPL #XLY #pennystocks #tradeideas",,,,,[],https://twitter.com/PolgarStocks/status/687784270530756610
Ticker Report,@TickerReport,2016-01-15T23:54:17.000Z,"Ticker Report
@TickerReport
·
Jan 15, 2016","Vontobel Asset Management Purchases $200,905,000 in Apple Inc. $AAPL Shares http://ift.tt/1Qc6zLf",,,,,[],https://twitter.com/TickerReport/status/688147223398363136
fr@nk,fr@nk,2016-01-15T23:52:49.000Z,"fr@nk
@frankkigozi99
·
Jan 15, 2016",Apple Inc. (AAPL) Given Buy Rating at JPMorgan Chase & Co.: Apple Inc. logo JPMorgan Chase & Co. reaffirmed th... http://bit.ly/1lfS4sE,,,,,[],https://twitter.com/frankkigozi99/status/688146851900424192
john michael kim,@johnmichaelkim1,2016-01-15T23:52:48.000Z,"john michael kim
@johnmichaelkim1
·
Jan 15, 2016",Apple Inc. (AAPL) Given Buy Rating at JPMorgan Chase & Co.: Apple Inc. logo JPMorgan Chase & Co. reaffirmed th... http://pwzn.a.boysofts.com/LDC,,,,,[],https://twitter.com/johnmichaelkim1/status/688146850130440194
US Banking News,@AmericanBanking,2016-01-15T23:52:39.000Z,"US Banking News
@AmericanBanking
·
Jan 15, 2016","Vontobel Asset Management Purchases $200,905,000 in Apple Inc. $AAPL Shares http://ift.tt/1Qc6zLf",,,,,[],https://twitter.com/AmericanBanking/status/688146810259386372
Shaw,@lluciz,2016-01-15T23:51:47.000Z,"Shaw
@lluciz
·
Jan 15, 2016",Apple Inc. (AAPL) and Alphabet (GOOG) In Talks to Stream 3 NFL... http://goo.gl/fb/irphSd,,,,,[],https://twitter.com/lluciz/status/688146592780529664
MacHash,@MacHashNews,2016-01-15T23:48:25.000Z,"MacHash
@MacHashNews
·
Jan 15, 2016","Nintendo's First Mobile Game Releases in March, More With ""Famous Characters"" in 2016 http://dlvr.it/DHXfrQ #TouchArcade $AAPL",,,,,[],https://twitter.com/MacHashNews/status/688145745044623361
yumiko,@gz_yumiko,2016-01-15T23:46:47.000Z,"yumiko
@gz_yumiko
·
Jan 15, 2016","$SPY $AAPL 1435 stocks are in downward trend 2016-01-15 more info, please check http://options-er.herokuapp.com",,,,,[],https://twitter.com/gz_yumiko/status/688145333801517057
yumiko,@gz_yumiko,2016-01-15T23:46:47.000Z,"yumiko
@gz_yumiko
·
Jan 15, 2016","$SPY $AAPL 124 stocks are in upward trend 2016-01-15 more info, please check http://options-er.herokuapp.com",,,,,[],https://twitter.com/gz_yumiko/status/688145332962770944
yumiko,@gz_yumiko,2016-01-15T23:46:46.000Z,"yumiko
@gz_yumiko
·
Jan 15, 2016","$SPY $AAPL 32 stocks appeared death cross 2016-01-15 more info, please check http://options-er.herokuapp.com/death",,,,,[],https://twitter.com/gz_yumiko/status/688145331834339328
yumiko,@gz_yumiko,2016-01-15T23:46:46.000Z,"yumiko
@gz_yumiko
·
Jan 15, 2016","$SPY $AAPL 35 stocks appeared golden cross 2016-01-15 more info, please check http://options-er.herokuapp.com/golden",,,,,[],https://twitter.com/gz_yumiko/status/688145331100332033
Wilson Lule,@Wilsonlule,2016-01-16T23:58:24.000Z,"Wilson Lule
@Wilsonlule
·
Jan 16, 2016",Apple: How To Generate 10% To 21% Annualized Return: Apple AAPL -2.06%'s shares were up last week when the ove... http://wxhm.a.boysofts.com/1EcK,,,,,[],https://twitter.com/Wilsonlule/status/688510644539113472
Wilson Lule,@Wilsonlule,2016-01-16T23:58:23.000Z,"Wilson Lule
@Wilsonlule
·
Jan 16, 2016",Apple: How To Generate 10% To 21% Annualized Return: Apple AAPL -2.06%'s shares were up last week when the ove... http://wxhm.a.boysofts.com/1EcI,,,,,[],https://twitter.com/Wilsonlule/status/688510640135127040
Stock_Tracker,@Stock_Tracker1,2016-01-16T23:52:08.000Z,"Stock_Tracker
@Stock_Tracker1
·
Jan 16, 2016","ZEM.TO BMO Emerging Markets Equity Index ETF News
http://dlvr.it/DHzBSn

$ZEM.TO $XLK $ERY $AAPL #ZEM.TO #pennystocks #stock",,,1,,[],https://twitter.com/Stock_Tracker1/status/688509067015266304
Investors Hangout,@IHPosts,2016-01-16T23:47:06.000Z,"Investors Hangout
@IHPosts
·
Jan 16, 2016","SH ProShares Short S&P 500 Fund Short Sales
http://dlvr.it/DHz3lQ

$SH $AAL $RY.TO $AAPL #SH #nasdaq #investing",,,,,[],https://twitter.com/IHPosts/status/688507803737001984
jim50,@Jim5011,2016-01-16T23:46:10.000Z,"jim50
@Jim5011
·
Jan 16, 2016","RHT Red Hat, Inc. Quotes
http://dlvr.it/DHz3ts

$RHT $AGG $AUY $AAPL #RHT #pennystocks #investing",,,,,[],https://twitter.com/Jim5011/status/688507568155525121
StockSetups,@StockSetups,2016-01-16T23:44:24.000Z,"StockSetups
@StockSetups
·
Jan 16, 2016",H&S or Bounce?: H&S or Bounce? APPLE INC NASDAQ:AAPL BreakoutTheory Two ways to look at this chart. H&S patter... http://bit.ly/1ZElG65,,,,,[],https://twitter.com/StockSetups/status/688507124054278145
John Lee,@JohnyTradr,2016-01-16T23:39:58.000Z,"John Lee
@JohnyTradr
·
Jan 16, 2016",How Low Can Oil Go? http://ift.tt/1OxOgeI http://investwall.com #stocks #trading #investing $FB $AAPL,,,,,[],https://twitter.com/JohnyTradr/status/688506004955332609
Investors Hangout,@IHPosts,2016-01-16T23:37:40.000Z,"Investors Hangout
@IHPosts
·
Jan 16, 2016","D/UN.TO Dream Office Real Estate Investment Trust Short Sales
http://dlvr.it/DHz1Sk

$D/UN.TO $RTH $RTH $AAPL #D/UN.TO #tradeideas…",,,,,[],https://twitter.com/IHPosts/status/688505427990941696
TradingView Snaps,@snapsssss,2016-01-16T23:36:49.000Z,"TradingView Snaps
@snapsssss
·
Jan 16, 2016",H&S or Bounce? $AAPL,,,1,,['https://pbs.twimg.com/card_img/1638660465713659905/g8_m-KTv?format=png&name=medium'],https://twitter.com/snapsssss/status/688505215276810240
WLST.com,@wlstcom,2016-01-16T23:30:24.000Z,"WLST.com
@wlstcom
·
Jan 16, 2016","Iran Sanctions End: Apple, GE, Oil Giants Line Up $AAPL $GE http://wlst.com http://news.investors.com/011616-789648-aapl-rdsa-tot-iran-sanctions.htm…",,,,,['https://pbs.twimg.com/media/CY4OX7QWcAAakNV?format=jpg&name=medium'],https://twitter.com/wlstcom/status/688503597336784896
Nick,@nwy2211,2016-01-17T23:58:58.000Z,"Nick
@nwy2211
·
Jan 17, 2016",$AAPL $GOOGL $FB $AMZN $SPY $IBB http://cnbc.com/2016/01/17/stock-f…... Could be yet another rough week.,,,,1,[],https://twitter.com/nwy2211/status/688873174679728128
Siera Xray,@orion659,2016-01-17T23:58:52.000Z,"Siera Xray
@orion659
·
Jan 17, 2016",Apple: TSMC Partnership A Path To Even Greater Smartphone Dominance $AAPL,✈,,,1,[],https://twitter.com/orion659/status/688873151502110720
Peter Coffaro,@PeterCoffaro,2016-01-17T23:57:14.000Z,"Peter Coffaro
@PeterCoffaro
·
Jan 17, 2016","What Happened in #3DPrinting in 2015 http://fool.com/investing/general/2016/01/16/what-happened-in-3d-printing-in-2015.aspx… via 
@themotleyfool
 $DDD $SSYS $AAPL",,,1,,[],https://twitter.com/PeterCoffaro/status/688872739772346368
WKRB News,@WKRBNews,2016-01-17T23:53:24.000Z,"WKRB News
@WKRBNews
·
Jan 17, 2016","Oakmont Partners Has $406,000 Stake in Apple Inc. $AAPL http://ift.tt/1SqC6uk",,,,1,[],https://twitter.com/WKRBNews/status/688871777255161858
DennyT,@DennyT14,2016-01-17T23:51:04.000Z,"DennyT
@DennyT14
·
Jan 17, 2016","_AAPL Abbott Laboratories Day Low
http://dlvr.it/DJPb0Y

$_AAPL $GOOGL $SMN $FNMA #_AAPL #finance #invest",,,,1,[],https://twitter.com/DennyT14/status/688871189662416897
Faris Sleem,@TradeWithTechs,2016-01-17T23:50:26.000Z,"Faris Sleem
@TradeWithTechs
·
Jan 17, 2016","Watch this #free video to learn how to have perfect execution when trading stocks! 
https://youtube.com/watch?v=JBBHbgZgYlA… $SPY $QQQ $AAPL $TVIX #daytrade",,,,2,[],https://twitter.com/TradeWithTechs/status/688871029091864576
